mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.68318829536438,0.0473071398848736,0.10107345581054687,0.009890818380226696,gini,,sqrt,1,5,400,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.5131001472473145,0.1261272930143571,0.15692758560180664,0.019467231390437316,gini,,sqrt,1,5,500,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
3.38855562210083,0.16540298096199588,0.1861269474029541,0.016795915081811778,gini,,sqrt,1,5,700,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 700}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
4.15252103805542,0.14920004924743677,0.26345486640930177,0.025128269846145305,gini,,sqrt,1,5,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.4248482704162598,0.023198471869222585,0.028925371170043946,0.006219294174879517,gini,,sqrt,1,10,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.8355681419372558,0.06976543749834574,0.053267383575439455,0.005950564076854106,gini,,sqrt,1,10,200,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
1.4505997180938721,0.11093737961593665,0.11077022552490234,0.025976036195703458,gini,,sqrt,1,10,300,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.0730284690856933,0.14101818843097771,0.1129608154296875,0.01658706846079148,gini,,sqrt,1,10,400,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.2227163791656492,0.051661716186038736,0.1398463249206543,0.020984971772731967,gini,,sqrt,1,10,500,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
2.8099975109100344,0.05733053707558248,0.17741870880126953,0.011594464465366638,gini,,sqrt,1,10,700,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 700}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
4.6277158737182615,0.3604088271392914,0.3333905220031738,0.01782976621960083,gini,,sqrt,1,10,1000,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
0.5843949317932129,0.02231321003793355,0.040786361694335936,0.009649786412816126,gini,,sqrt,2,2,100,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,0.9733333333333333,0.02494438257849294,1879
